run,epoch,train_loss,val_loss
1,52,0.028414694592356682,0.09087436646223068
1,53,0.027592089027166367,0.10232269763946533
1,54,0.02828972600400448,0.08227100223302841
1,55,0.025454623624682426,0.08506161719560623
1,56,0.025127887725830078,0.08152776211500168
1,57,0.025599529966711998,0.08318933844566345
1,58,0.025182943791151047,0.09982436150312424
1,59,0.024499371647834778,0.07935036718845367
1,60,0.0261737909168005,0.08540289849042892
1,61,0.024998167529702187,0.07950732111930847
1,62,0.024996930733323097,0.08066769689321518
1,63,0.023853009566664696,0.07810546457767487
1,64,0.025176886469125748,0.10335291177034378
1,65,0.024515800178050995,0.09438534080982208
1,66,0.02341432496905327,0.07368799299001694
1,67,0.023532655090093613,0.07231941819190979
1,68,0.02405202016234398,0.06791940331459045
1,69,0.024125168099999428,0.07800822705030441
1,70,0.02395111322402954,0.07052145898342133
1,71,0.023448238149285316,0.09663404524326324
1,72,0.0257486030459404,0.07603194564580917
1,73,0.022465819492936134,0.07697803527116776
1,74,0.021504424512386322,0.07178056240081787
1,75,0.024079760536551476,0.07554324716329575
1,76,0.021476179361343384,0.06990039348602295
1,77,0.020360125228762627,0.06830911338329315
1,78,0.020663514733314514,0.06953734904527664
1,79,0.020807430148124695,0.06548157334327698
1,80,0.02123481221497059,0.06999942660331726
1,81,0.020786220207810402,0.07005912810564041
1,82,0.02107807993888855,0.07254862785339355
1,83,0.020340025424957275,0.0818077027797699
1,84,0.020728429779410362,0.07534994930028915
1,85,0.020353319123387337,0.06929340958595276
1,86,0.02114628069102764,0.07582995295524597
1,87,0.021306311711668968,0.06490069627761841
1,88,0.021035345271229744,0.07659504562616348
1,89,0.025683945044875145,0.06416701525449753
1,90,0.022692503407597542,0.0712645947933197
1,91,0.022015735507011414,0.055499427020549774
1,92,0.021069297567009926,0.05413738638162613
1,93,0.01870536059141159,0.05610806494951248
1,94,0.02029123157262802,0.05140650272369385
1,95,0.01876198686659336,0.05057362839579582
1,96,0.01810070313513279,0.05132078379392624
1,97,0.01933894492685795,0.057770323008298874
1,98,0.019751127809286118,0.05789458006620407
1,99,0.018273817375302315,0.063513845205307
1,100,0.01892361231148243,0.06436885893344879
2,1,0.2619783878326416,0.13960200548171997
2,2,0.18404331803321838,0.14077596366405487
2,3,0.18036776781082153,0.1494547426700592
2,4,0.16741341352462769,0.13699893653392792
2,5,0.15876857936382294,0.12521764636039734
2,6,0.13937751948833466,0.11327774077653885
2,7,0.13544918596744537,0.11737772077322006
2,8,0.11026424914598465,0.10609325766563416
2,9,0.11067729443311691,0.09226782619953156
2,10,0.08872649073600769,0.08843166381120682
2,11,0.08021733909845352,0.08368006348609924
2,12,0.07459139078855515,0.08039567619562149
2,13,0.07657023519277573,0.07625865936279297
2,14,0.06975442171096802,0.07294726371765137
2,15,0.07049958407878876,0.07425015419721603
2,16,0.06186090037226677,0.07791568338871002
2,17,0.05790580436587334,0.07547029852867126
2,18,0.05690579116344452,0.072733074426651
2,19,0.055475056171417236,0.07081184536218643
2,20,0.053865812718868256,0.07513965666294098
2,21,0.049086976796388626,0.07218268513679504
2,22,0.04770577326416969,0.07176254689693451
2,23,0.04703069478273392,0.07729131728410721
2,24,0.044988907873630524,0.07885849475860596
2,25,0.043526213616132736,0.08212677389383316
2,26,0.04098280146718025,0.07679857313632965
2,27,0.0388638898730278,0.0793813169002533
2,28,0.03732530400156975,0.07842309772968292
2,29,0.03545954450964928,0.07854025810956955
2,30,0.035220514982938766,0.07413311302661896
2,31,0.033827800303697586,0.06981007009744644
2,32,0.03298189118504524,0.0688520148396492
2,33,0.0334429033100605,0.07015537470579147
2,34,0.03132876381278038,0.0673467367887497
2,35,0.029284119606018066,0.0690595954656601
2,36,0.027950668707489967,0.06838668882846832
2,37,0.027418559417128563,0.06471842527389526
2,38,0.027264229953289032,0.05752602964639664
2,39,0.025968315079808235,0.06473304331302643
2,40,0.02722869999706745,0.0668681338429451
2,41,0.026543907821178436,0.06506352871656418
2,42,0.02494773641228676,0.05847195163369179
2,43,0.025253161787986755,0.058168843388557434
2,44,0.02479979395866394,0.055329952389001846
2,45,0.02484850399196148,0.0688624307513237
2,46,0.02401222474873066,0.05762437731027603
2,47,0.022558044642210007,0.05837763100862503
2,48,0.022647155448794365,0.06531635671854019
2,49,0.02198023721575737,0.053409647196531296
2,50,0.022851040586829185,0.06408676505088806
2,51,0.021170666441321373,0.04706931486725807
2,52,0.020950302481651306,0.06570841372013092
2,53,0.02190982736647129,0.05829703062772751
2,54,0.020933765918016434,0.061432234942913055
2,55,0.02076059579849243,0.048853304237127304
2,56,0.020144063979387283,0.05783356726169586
2,57,0.022192521020770073,0.05584791675209999
2,58,0.019834812730550766,0.05911082774400711
2,59,0.020689448341727257,0.05156663432717323
2,60,0.02028411068022251,0.046713825315237045
2,61,0.0189618282020092,0.058198701590299606
2,62,0.020467964932322502,0.0584588497877121
2,63,0.019777871668338776,0.04966463893651962
2,64,0.018594631925225258,0.052756838500499725
2,65,0.01832878403365612,0.051265351474285126
2,66,0.01939915306866169,0.05828540772199631
2,67,0.020679950714111328,0.04258057102560997
2,68,0.01866338588297367,0.04729907214641571
2,69,0.01838885247707367,0.0477716401219368
2,70,0.017381740733981133,0.04690482094883919
2,71,0.016694433987140656,0.06178881973028183
2,72,0.01801569201052189,0.04219909384846687
2,73,0.018247973173856735,0.04565703868865967
2,74,0.015931902453303337,0.045450594276189804
2,75,0.016577597707509995,0.038320645689964294
2,76,0.016957664862275124,0.0743778645992279
2,77,0.016632070764899254,0.040179621428251266
2,78,0.017508335411548615,0.0476507693529129
2,79,0.016930298879742622,0.061052657663822174
2,80,0.016434522345662117,0.04466347023844719
2,81,0.01566481776535511,0.049173783510923386
2,82,0.014552664943039417,0.053397875279188156
2,83,0.015045988373458385,0.04571506008505821
2,84,0.016803691163659096,0.07968363165855408
2,85,0.01695667766034603,0.05422598496079445
2,86,0.016160007566213608,0.046463742852211
2,87,0.015931686386466026,0.055400654673576355
2,88,0.015038100071251392,0.058513280004262924
2,89,0.01447661966085434,0.05023767054080963
2,90,0.014170201495289803,0.06813117861747742
2,91,0.014214364811778069,0.054383255541324615
2,92,0.015262957662343979,0.0659569725394249
2,93,0.016588782891631126,0.08549309521913528
2,94,0.013699794188141823,0.05855663865804672
2,95,0.013541746884584427,0.04992443323135376
2,96,0.013507307507097721,0.0728735476732254
2,97,0.014453647658228874,0.057887475937604904
2,98,0.014119294472038746,0.07544365525245667
2,99,0.014123712666332722,0.06599409133195877
2,100,0.012997463345527649,0.06690271198749542
3,1,0.622161328792572,0.41987255215644836
3,2,0.36237892508506775,0.2020675390958786
3,3,0.22917971014976501,0.10264959186315536
3,4,0.18699605762958527,0.08887844532728195
3,5,0.2150718867778778,0.08634790778160095
3,6,0.17210479080677032,0.08102026581764221
3,7,0.17414234578609467,0.07389102876186371
3,8,0.1486000269651413,0.06939809024333954
3,9,0.13171173632144928,0.06763666123151779
3,10,0.13897712528705597,0.06448737531900406
3,11,0.1332874447107315,0.0607038214802742
3,12,0.11887253075838089,0.05768868699669838
3,13,0.11811546236276627,0.05538107082247734
3,14,0.10959333926439285,0.05313446372747421
3,15,0.0973883867263794,0.05177377909421921
3,16,0.08830974251031876,0.05443215370178223
3,17,0.09095332026481628,0.052985966205596924
3,18,0.07301290333271027,0.04971449077129364
3,19,0.07396965473890305,0.06489462405443192
3,20,0.07074139267206192,0.05212468281388283
3,21,0.06476319581270218,0.05103524774312973
3,22,0.0547037310898304,0.044805847108364105
3,23,0.05548097565770149,0.04664431884884834
3,24,0.05541199818253517,0.042839549481868744
3,25,0.04653284326195717,0.051611147820949554
3,26,0.050989504903554916,0.041624486446380615
3,27,0.04933296889066696,0.04548821598291397
3,28,0.04493487626314163,0.050101831555366516
3,29,0.04135655239224434,0.037557799369096756
3,30,0.04057372361421585,0.04474552720785141
3,31,0.03782873973250389,0.039340175688266754
3,32,0.03729688376188278,0.03427041321992874
3,33,0.034154798835515976,0.04037051647901535
3,34,0.032111648470163345,0.04024621471762657
3,35,0.0341932512819767,0.03752445802092552
3,36,0.032013289630413055,0.03854910284280777
3,37,0.03283746540546417,0.04639359563589096
3,38,0.031013965606689453,0.03703556954860687
3,39,0.0320756696164608,0.03631877154111862
3,40,0.027681898325681686,0.03677835687994957
3,41,0.0286741741001606,0.03509557992219925
3,42,0.029103554785251617,0.035121675580739975
3,43,0.028195438906550407,0.03945999592542648
3,44,0.028731435537338257,0.03828904777765274
3,45,0.0267875324934721,0.034378647804260254
3,46,0.02606176771223545,0.040866419672966
3,47,0.026585059240460396,0.03519005328416824
3,48,0.027378343045711517,0.03686847537755966
3,49,0.024541335180401802,0.04020198434591293
3,50,0.025468461215496063,0.03804697096347809
3,51,0.025214413180947304,0.038197800517082214
3,52,0.024184424430131912,0.038657113909721375
3,53,0.024380456656217575,0.038642652332782745
3,54,0.02341284789144993,0.03851056471467018
3,55,0.022569499909877777,0.033137962222099304
3,56,0.023050552234053612,0.039950624108314514
3,57,0.022941838949918747,0.032564349472522736
3,58,0.0239708311855793,0.03724966198205948
3,59,0.02399931475520134,0.030639279633760452
3,60,0.02209717594087124,0.03254072368144989
3,61,0.021785832941532135,0.029441270977258682
3,62,0.02364102192223072,0.03333495557308197
3,63,0.021350421011447906,0.0312424898147583
3,64,0.0211681816726923,0.0331522598862648
3,65,0.020549563691020012,0.03146570920944214
3,66,0.021377135068178177,0.030420485883951187
3,67,0.020650796592235565,0.03234076499938965
3,68,0.020157182589173317,0.03264467418193817
3,69,0.01905565708875656,0.030746953561902046
3,70,0.020175853744149208,0.028510017320513725
3,71,0.019802184775471687,0.02869238331913948
3,72,0.019564513117074966,0.030636413022875786
3,73,0.01994713582098484,0.031250208616256714
3,74,0.020334690809249878,0.03130142390727997
3,75,0.019564377143979073,0.03354095667600632
3,76,0.01975714974105358,0.03250968083739281
3,77,0.019675489515066147,0.030498560518026352
3,78,0.020857511088252068,0.03248681128025055
3,79,0.01927373744547367,0.029964309185743332
3,80,0.020441366359591484,0.03215792775154114
3,81,0.01867678575217724,0.028909344226121902
3,82,0.01852547749876976,0.033504996448755264
3,83,0.019567063078284264,0.030026614665985107
3,84,0.018418684601783752,0.029400654137134552
3,85,0.018399648368358612,0.02772509679198265
3,86,0.018795954063534737,0.031672365963459015
3,87,0.019925275817513466,0.02896903268992901
3,88,0.018971838057041168,0.03610782325267792
3,89,0.019820095971226692,0.030619390308856964
3,90,0.018537694588303566,0.03359527513384819
3,91,0.01807669922709465,0.032629042863845825
3,92,0.01814710721373558,0.02813352830708027
3,93,0.01956193335354328,0.03109070286154747
3,94,0.01817307621240616,0.030806295573711395
3,95,0.017442679032683372,0.028935309499502182
3,96,0.017254289239645004,0.030038028955459595
3,97,0.017434189096093178,0.0300106443464756
3,98,0.01789141818881035,0.03285854309797287
3,99,0.019233884289860725,0.0290673840790987
3,100,0.018120115622878075,0.03164197877049446
4,1,0.8378998041152954,0.4320957064628601
4,2,0.4184071123600006,0.1969042867422104
4,3,0.22293032705783844,0.1899610310792923
4,4,0.20097379386425018,0.2318023294210434
4,5,0.19980043172836304,0.2092970460653305
4,6,0.20642800629138947,0.16861771047115326
4,7,0.17139415442943573,0.14390771090984344
4,8,0.15856894850730896,0.13237178325653076
4,9,0.17615486681461334,0.12665343284606934
4,10,0.15670901536941528,0.1249256432056427
4,11,0.15372775495052338,0.12452346831560135
4,12,0.13825424015522003,0.12292109429836273
4,13,0.11549548804759979,0.11955754458904266
4,14,0.12033827602863312,0.11556242406368256
4,15,0.1350780427455902,0.10920677334070206
4,16,0.11101812869310379,0.1004733070731163
4,17,0.12902213633060455,0.0955500602722168
4,18,0.11122792214155197,0.09994037449359894
4,19,0.1066770926117897,0.09422352910041809
4,20,0.10605967044830322,0.08590377867221832
4,21,0.10289657115936279,0.08840730786323547
4,22,0.09025412052869797,0.0931183323264122
4,23,0.08286017924547195,0.09312742203474045
4,24,0.07854972034692764,0.0815666988492012
4,25,0.07922310382127762,0.08148606866598129
4,26,0.06615414470434189,0.08480586856603622
4,27,0.062462229281663895,0.09098696708679199
4,28,0.061755336821079254,0.09676455706357956
4,29,0.05803092569112778,0.10053340345621109
4,30,0.05646412819623947,0.09225001931190491
4,31,0.04989325627684593,0.09359053522348404
4,32,0.04919127747416496,0.08816403895616531
4,33,0.05127469450235367,0.09906118363142014
4,34,0.05016918107867241,0.08981252461671829
4,35,0.04281046986579895,0.08334590494632721
4,36,0.044318001717329025,0.08916715532541275
4,37,0.04306124895811081,0.08958417922258377
4,38,0.04117153212428093,0.08152606338262558
4,39,0.039634376764297485,0.0864718109369278
4,40,0.0412718839943409,0.08621634542942047
4,41,0.03637762367725372,0.0938790813088417
4,42,0.03825227916240692,0.08390882611274719
4,43,0.03709492087364197,0.09150838851928711
4,44,0.03543471172451973,0.09141334146261215
4,45,0.03603251650929451,0.09126265347003937
4,46,0.03616938367486,0.097328782081604
4,47,0.03431474789977074,0.09545274078845978
4,48,0.03238379955291748,0.0976291373372078
4,49,0.032526616007089615,0.09962025284767151
4,50,0.031185844913125038,0.10152163356542587
4,51,0.03252597525715828,0.10750783979892731
4,52,0.03082752600312233,0.10563991963863373
4,53,0.03207572177052498,0.10900259763002396
4,54,0.0310100968927145,0.11240775138139725
4,55,0.029584145173430443,0.11389558017253876
4,56,0.02890719659626484,0.12461894005537033
4,57,0.02979687973856926,0.12442461401224136
4,58,0.027967924252152443,0.13276952505111694
4,59,0.02670929580926895,0.13034005463123322
4,60,0.027108293026685715,0.1398480236530304
4,61,0.025992324575781822,0.15200580656528473
4,62,0.02710777148604393,0.15826575458049774
4,63,0.025254083797335625,0.17745651304721832
4,64,0.02644241414964199,0.18119296431541443
4,65,0.026089325547218323,0.175824373960495
4,66,0.026197675615549088,0.17201441526412964
4,67,0.025763405486941338,0.16666342318058014
4,68,0.02447381056845188,0.1703866422176361
4,69,0.022877011448144913,0.1857355237007141
4,70,0.02212848700582981,0.22570683062076569
4,71,0.02246660180389881,0.23087570071220398
4,72,0.02407182566821575,0.22283607721328735
4,73,0.021597566083073616,0.22554652392864227
4,74,0.021377822384238243,0.23153118789196014
4,75,0.021302128210663795,0.23392319679260254
4,76,0.020079132169485092,0.23469588160514832
4,77,0.019928760826587677,0.2463124841451645
4,78,0.01996808871626854,0.2574910819530487
4,79,0.020414264872670174,0.2589914798736572
4,80,0.020449023693799973,0.24533861875534058
4,81,0.018483122810721397,0.2249496579170227
4,82,0.018502898514270782,0.22685599327087402
4,83,0.018754029646515846,0.2631494402885437
4,84,0.01853477954864502,0.2682276964187622
4,85,0.019977301359176636,0.2540879547595978
4,86,0.01849975436925888,0.24177579581737518
4,87,0.01844644919037819,0.24936647713184357
4,88,0.018099548295140266,0.26583459973335266
4,89,0.017025558277964592,0.2786732316017151
4,90,0.017457004636526108,0.282446026802063
4,91,0.01699385978281498,0.2773612141609192
4,92,0.016778362914919853,0.27060776948928833
4,93,0.016519924625754356,0.2727677524089813
4,94,0.017093714326620102,0.2824547588825226
4,95,0.016432510688900948,0.26672500371932983
4,96,0.017742378637194633,0.2603214979171753
4,97,0.017728587612509727,0.2594927251338959
4,98,0.017547832801938057,0.26527419686317444
4,99,0.02128784917294979,0.23586243391036987
4,100,0.018555445596575737,0.22790969908237457
5,1,0.6139904856681824,0.3712151348590851
5,2,0.4163561165332794,0.23345908522605896
5,3,0.24853667616844177,0.19450220465660095
5,4,0.19031037390232086,0.2442687451839447
5,5,0.20521758496761322,0.25072792172431946
5,6,0.19568021595478058,0.22710731625556946
5,7,0.18667791783809662,0.20159812271595
5,8,0.15874260663986206,0.1822013407945633
5,9,0.15475325286388397,0.16862551867961884
5,10,0.16466481983661652,0.16372466087341309
5,11,0.16533467173576355,0.17124266922473907
5,12,0.15867549180984497,0.17221075296401978
5,13,0.14157754182815552,0.16195279359817505
5,14,0.16388718783855438,0.1556452363729477
5,15,0.13458971679210663,0.143423929810524
5,16,0.12813039124011993,0.14000162482261658
5,17,0.14123930037021637,0.13800886273384094
5,18,0.12067980319261551,0.1283825933933258
5,19,0.11647608876228333,0.11441319435834885
5,20,0.09478618949651718,0.10666052997112274
5,21,0.07780885696411133,0.10472075641155243
5,22,0.07962826639413834,0.10448101162910461
5,23,0.0752926915884018,0.10547742247581482
5,24,0.059338152408599854,0.11153534054756165
5,25,0.05417897552251816,0.11561089009046555
5,26,0.05069762468338013,0.11505691707134247
5,27,0.05170174688100815,0.11117640137672424
5,28,0.04566319286823273,0.10889628529548645
5,29,0.045767612755298615,0.10582223534584045
5,30,0.044508952647447586,0.10378634929656982
5,31,0.04177789017558098,0.10288593173027039
5,32,0.04149152711033821,0.10145411640405655
5,33,0.038243383169174194,0.09301721304655075
5,34,0.037566233426332474,0.09791374951601028
5,35,0.03811557963490486,0.0918695479631424
5,36,0.03541448339819908,0.09494383633136749
5,37,0.0354832224547863,0.0951564759016037
5,38,0.032211046665906906,0.09078085422515869
5,39,0.031132571399211884,0.08615105599164963
5,40,0.03060944378376007,0.08649849891662598
5,41,0.03144483640789986,0.09174258261919022
5,42,0.03039802424609661,0.10751064866781235
5,43,0.030152156949043274,0.10424618422985077
5,44,0.029079444706439972,0.09514208883047104
5,45,0.02953086607158184,0.08164528012275696
5,46,0.027330316603183746,0.07952383160591125
5,47,0.02672239951789379,0.08069027960300446
5,48,0.027106687426567078,0.07483430206775665
5,49,0.02571423351764679,0.07122529298067093
5,50,0.024834364652633667,0.0661671981215477
5,51,0.026551080867648125,0.06532993912696838
5,52,0.025456609204411507,0.06697756797075272
5,53,0.025556040927767754,0.07389357686042786
5,54,0.027308372780680656,0.07106932252645493
5,55,0.025245506316423416,0.07429847121238708
5,56,0.027623120695352554,0.07809878885746002
5,57,0.024816282093524933,0.07849428057670593
5,58,0.02738140895962715,0.07632050663232803
5,59,0.02491127699613571,0.0760917216539383
5,60,0.024126354604959488,0.07243123650550842
5,61,0.024737205356359482,0.07512469589710236
5,62,0.023809736594557762,0.07356780022382736
5,63,0.023410582914948463,0.06806295365095139
5,64,0.02334528975188732,0.06866128742694855
5,65,0.022616736590862274,0.06389106065034866
5,66,0.021854594349861145,0.0632045567035675
5,67,0.02195126749575138,0.06464529037475586
5,68,0.02211340330541134,0.0648999884724617
5,69,0.021802889183163643,0.06422706693410873
5,70,0.020592158660292625,0.0637742355465889
5,71,0.020937899127602577,0.0599106103181839
5,72,0.02013665996491909,0.05999552085995674
5,73,0.022443754598498344,0.061767540872097015
5,74,0.02054370753467083,0.05900855362415314
5,75,0.02149774692952633,0.05841997638344765
5,76,0.021666161715984344,0.057214267551898956
5,77,0.021154720336198807,0.057452861219644547
5,78,0.021222665905952454,0.05519305169582367
5,79,0.019256887957453728,0.05449766293168068
5,80,0.019796056672930717,0.05519900470972061
5,81,0.019721873104572296,0.05488131567835808
5,82,0.01940411515533924,0.05448535457253456
5,83,0.019480345770716667,0.051236409693956375
5,84,0.020854169502854347,0.04999487102031708
5,85,0.02057594247162342,0.0593724399805069
5,86,0.02111203968524933,0.06314269453287125
5,87,0.019489021971821785,0.06413345038890839
5,88,0.01904837042093277,0.053838249295949936
5,89,0.019051453098654747,0.0516064316034317
5,90,0.01830335706472397,0.05912921577692032
5,91,0.01904858648777008,0.06426721066236496
5,92,0.019676774740219116,0.06616223603487015
5,93,0.020142100751399994,0.05547073855996132
5,94,0.01816415786743164,0.06417408585548401
5,95,0.01847425103187561,0.05504399538040161
5,96,0.018828177824616432,0.05639292299747467
5,97,0.018547113984823227,0.05545564368367195
5,98,0.01795639656484127,0.06483585387468338
5,99,0.017716508358716965,0.06194877251982689
5,100,0.017501378431916237,0.05016627162694931
6,1,0.3190043568611145,0.25254613161087036
6,2,0.23491257429122925,0.12502960860729218
6,3,0.21916654706001282,0.11355661600828171
6,4,0.18949440121650696,0.11687323451042175
6,5,0.191739022731781,0.11441895365715027
6,6,0.17368225753307343,0.11131826043128967
6,7,0.1667787879705429,0.10875795781612396
6,8,0.1327940672636032,0.10349060595035553
6,9,0.11774782091379166,0.09708540141582489
6,10,0.1068594753742218,0.08520488440990448
6,11,0.08884108811616898,0.07653050869703293
6,12,0.08756404370069504,0.06813668459653854
6,13,0.08419583737850189,0.06705444306135178
6,14,0.07852600514888763,0.06479603797197342
6,15,0.07144340127706528,0.06531393527984619
6,16,0.06853622943162918,0.06534124165773392
6,17,0.06777632236480713,0.06535215675830841
6,18,0.06219201907515526,0.06478305160999298
6,19,0.05739881098270416,0.06527885794639587
6,20,0.05803624540567398,0.06323474645614624
6,21,0.05411620810627937,0.06130129471421242
6,22,0.05005596950650215,0.060628220438957214
6,23,0.052750371396541595,0.06346578150987625
6,24,0.046615228056907654,0.06941103935241699
6,25,0.04898768290877342,0.06975363194942474
6,26,0.04500712454319,0.06810292601585388
6,27,0.04491347074508667,0.06822201609611511
6,28,0.04370482638478279,0.061282385140657425
6,29,0.04257339611649513,0.05730041489005089
6,30,0.04231685772538185,0.05872297286987305
6,31,0.04014270380139351,0.06025223433971405
6,32,0.04073593020439148,0.06015346944332123
6,33,0.037515852600336075,0.056438639760017395
6,34,0.03658221289515495,0.05521566420793533
6,35,0.037195123732089996,0.05605526268482208
6,36,0.036513976752758026,0.05518530681729317
6,37,0.03624004125595093,0.05716733634471893
6,38,0.034895122051239014,0.05444508045911789
6,39,0.033660486340522766,0.052680604159832
6,40,0.035624705255031586,0.05227439105510712
6,41,0.0334533229470253,0.052100010216236115
6,42,0.03319310024380684,0.055155981332063675
6,43,0.03222590312361717,0.05274525657296181
6,44,0.03133029863238335,0.04790231212973595
6,45,0.0304811280220747,0.05412308871746063
6,46,0.029676921665668488,0.051831383258104324
6,47,0.03072424605488777,0.04217085987329483
6,48,0.030087072402238846,0.05098836496472359
6,49,0.028992662206292152,0.04651855677366257
6,50,0.028350820764899254,0.04586043208837509
6,51,0.027828088030219078,0.04537772014737129
6,52,0.02778076007962227,0.05391477048397064
6,53,0.027386363595724106,0.05408380925655365
6,54,0.027387864887714386,0.046168215572834015
6,55,0.026398900896310806,0.0391947478055954
6,56,0.026597635820508003,0.03940122574567795
6,57,0.02562955766916275,0.06345021724700928
6,58,0.026634234935045242,0.06321060657501221
6,59,0.026836184784770012,0.04244273900985718
6,60,0.024245459586381912,0.033893704414367676
6,61,0.025300422683358192,0.037290409207344055
6,62,0.024366246536374092,0.035294435918331146
6,63,0.02448228932917118,0.0366872102022171
6,64,0.023903323337435722,0.03631751984357834
6,65,0.024298379197716713,0.03478473424911499
6,66,0.023461908102035522,0.035606417804956436
6,67,0.023782171308994293,0.03388147056102753
6,68,0.02344224974513054,0.038767896592617035
6,69,0.023979883641004562,0.08145283907651901
6,70,0.024466441944241524,0.07452943176031113
6,71,0.024383533746004105,0.07648375630378723
6,72,0.024046072736382484,0.051079049706459045
6,73,0.022521844133734703,0.02887900359928608
6,74,0.021641656756401062,0.03416666015982628
6,75,0.021453604102134705,0.03439239040017128
6,76,0.022373825311660767,0.03284698724746704
6,77,0.021515974774956703,0.033833399415016174
6,78,0.021846897900104523,0.03327275812625885
6,79,0.021992120891809464,0.03754957765340805
6,80,0.022344768047332764,0.03523152321577072
6,81,0.021775538101792336,0.03284118324518204
6,82,0.02080889604985714,0.039675455540418625
6,83,0.021002687513828278,0.034126751124858856
6,84,0.02032839134335518,0.03463272377848625
6,85,0.020493101328611374,0.029184680432081223
6,86,0.02068452350795269,0.03942183032631874
6,87,0.019764112308621407,0.02959330566227436
6,88,0.021196376532316208,0.03622555732727051
6,89,0.020809125155210495,0.0340568833053112
6,90,0.01979638822376728,0.03428678214550018
6,91,0.019256334751844406,0.030863255262374878
6,92,0.019438430666923523,0.030435752123594284
6,93,0.019606610760092735,0.08765660226345062
6,94,0.022687166929244995,0.08017148077487946
6,95,0.025268329307436943,0.052939869463443756
6,96,0.023907696828246117,0.04274136573076248
6,97,0.024018459022045135,0.03449669107794762
6,98,0.023651156574487686,0.06216498836874962
6,99,0.027066657319664955,0.057020049542188644
6,100,0.026617564260959625,0.05153605714440346
7,1,0.1576722413301468,0.09403787553310394
7,2,0.15372735261917114,0.09417421370744705
7,3,0.14450566470623016,0.09526237845420837
7,4,0.11408079415559769,0.08943521976470947
7,5,0.11230692267417908,0.08794130384922028
7,6,0.10182758420705795,0.08911208063364029
7,7,0.09723522514104843,0.08444353938102722
7,8,0.08591242879629135,0.08130481839179993
7,9,0.07738637924194336,0.08125458657741547
7,10,0.07602464407682419,0.08143045008182526
7,11,0.07298991829156876,0.0764419287443161
7,12,0.06751153618097305,0.07636105269193649
7,13,0.06181895360350609,0.07581272721290588
7,14,0.05940931290388107,0.0720050036907196
7,15,0.058319780975580215,0.06746473908424377
7,16,0.05132636800408363,0.062116947025060654
7,17,0.04973090440034866,0.06225186958909035
7,18,0.04990839213132858,0.05780360847711563
7,19,0.045848459005355835,0.057325683534145355
7,20,0.04285033419728279,0.055633559823036194
7,21,0.04115093871951103,0.053906168788671494
7,22,0.04116985574364662,0.05631975084543228
7,23,0.03766194358468056,0.05422382056713104
7,24,0.03781607374548912,0.05752459913492203
7,25,0.03645100072026253,0.052095670253038406
7,26,0.03548117354512215,0.053876809775829315
7,27,0.03319224342703819,0.04740603640675545
7,28,0.033232901245355606,0.051582224667072296
7,29,0.03249013423919678,0.0545448437333107
7,30,0.031794946640729904,0.04942665994167328
7,31,0.031001342460513115,0.04924820736050606
7,32,0.02916697785258293,0.04951072484254837
7,33,0.02944747731089592,0.047352373600006104
7,34,0.027859708294272423,0.04614859074354172
7,35,0.02823176234960556,0.054838139563798904
