data_size,epochs,total_time,mse
40,43,5.350520133972168,0.0727071327939211
50,202,22.068565607070923,0.02778172391666034
60,36,4.2888970375061035,0.07601842855813633
70,53,6.1352527141571045,0.28135045466433983
80,69,7.915496826171875,0.11863096684636397
90,51,6.114577531814575,0.036996787227778834
100,33,4.010723114013672,0.05723988302191576
110,73,8.418178796768188,0.05173109355258904
120,24,3.03397798538208,0.05780143884735225
130,18,2.380420684814453,0.043058116760325005
140,25,3.403256893157959,0.07422984025974219
150,28,3.4779515266418457,0.05120304817851866
160,85,9.228055953979492,0.16665779352067026
170,44,5.4064202308654785,0.12942390063579104
180,30,3.7372307777404785,0.09563816454994843
190,110,13.153663396835327,0.0279068229817779
200,54,6.532824754714966,0.05781910852863925
40,142,15.906777381896973,0.01175529705971422
50,37,4.327705144882202,0.02461738396647866
60,57,6.724645137786865,0.046174289363835906
70,73,8.295504570007324,0.05206867011534823
80,36,4.302619934082031,0.06177295572217795
90,25,3.286813497543335,0.05641215544115544
100,37,4.431515216827393,0.04482594668859731
110,19,2.4815285205841064,0.043031167822536194
120,44,5.259814262390137,0.06304968582930429
130,17,2.2479300498962402,0.033788168948143675
140,50,6.245431661605835,0.06484154361728563
150,26,3.3003346920013428,0.024076668549069237
160,17,2.161987781524658,0.02933930698176079
170,152,17.58007836341858,0.07053154818948683
180,39,4.7955732345581055,0.05443837182280151
190,25,3.458223819732666,0.06452603246640601
200,167,19.429521322250366,0.04053309562480517
40,237,26.1770441532135,0.02747173855774006
50,66,7.607191562652588,0.025569010099435758
60,36,4.309371709823608,0.07908778688727483
70,36,4.319761753082275,0.09641573171146146
80,36,4.329618215560913,0.06429113881023393
90,49,5.86909031867981,0.0857474194218899
100,43,5.07607102394104,0.07503127247157139
110,27,3.357841730117798,0.04272955269220517
120,29,3.5939927101135254,0.040982980823786874
130,20,2.818502426147461,0.04774007358059767
140,38,4.642969846725464,0.04119605798695757
150,93,10.702819347381592,0.12410656610893335
160,85,9.207405805587769,0.09723584007007606
170,92,11.265594244003296,0.03447983135439921
180,93,11.059550285339355,0.0313382299741517
190,126,14.669392108917236,0.03310461133784929
200,294,34.74620485305786,0.01812163192602609
40,26,3.5080783367156982,0.17308268786306108
50,153,16.89618968963623,0.032149967435760776
60,28,3.43564772605896,0.02848188157488148
70,66,7.542891263961792,0.06179069753228955
80,37,4.377650499343872,0.13494197994359802
90,33,3.948962926864624,0.03513131454061998
100,45,5.424964904785156,0.04141248119333547
110,127,14.339700937271118,0.03938611019577118
120,21,2.7092437744140625,0.041735514805081274
130,15,2.0308852195739746,0.05707521934999426
140,53,6.54065465927124,0.11169549714095015
150,42,5.062268018722534,0.0660493287799622
160,45,5.057756185531616,0.07885846350490916
170,45,5.474762916564941,0.06597981437051156
180,300,34.944936990737915,0.0978197655632561
190,26,3.368779420852661,0.036882821732326786
200,21,2.7568531036376953,0.022379118039360605
40,159,17.69309425354004,0.05367560768366127
50,193,21.187204360961914,0.02070577786832824
60,39,4.613048076629639,0.03690608681679899
70,31,3.7669100761413574,0.2063769755085013
80,24,3.1561365127563477,0.0933794340169593
90,38,4.559741258621216,0.05045729462954353
100,38,4.499094009399414,0.05278499252208664
110,66,7.6408491134643555,0.032054352450106106
120,32,3.9298558235168457,0.04336462900484498
130,111,12.948850870132446,0.0806719000654017
140,86,9.91477084159851,0.10827053886153715
150,30,3.713541030883789,0.09910176071434247
160,86,9.61475133895874,0.14731614044956287
170,15,2.102278709411621,0.0620155964187086
180,88,10.332123517990112,0.11492426853059369
190,115,13.468403100967407,0.033954868547971084
200,131,15.626812219619751,0.052489206619278625
40,23,3.213350296020508,0.05706422367470816
50,162,17.84367084503174,0.1264759439425662
60,134,15.006279706954956,0.02581935248398276
70,300,33.184426069259644,0.2849436763710566
80,151,16.93006706237793,0.08621290508362381
90,38,4.5249412059783936,0.0767355797434034
100,49,5.723107576370239,0.08179629220706322
110,28,3.666921377182007,0.056859256896258106
120,16,2.1312129497528076,0.08178009512515393
130,33,3.9987423419952393,0.05714941562594527
140,52,6.087049961090088,0.08847130299998965
150,47,5.800718784332275,0.11180000785828904
160,14,1.836207389831543,0.030994396546922907
170,29,3.650331497192383,0.09602009852090537
180,300,34.66483187675476,0.040464606152588234
190,168,19.380731344223022,0.032068278930861914
200,28,3.5482900142669678,0.039905403669598515
40,77,8.88957929611206,0.025120831623202892
50,47,5.37277889251709,0.04070277876080722
60,41,4.937404632568359,0.0704040907682522
70,31,3.750563621520996,0.027717358961080418
80,22,2.7614619731903076,0.033343887689955796
90,45,5.26334547996521,0.06768393103587637
100,54,6.2732253074646,0.07734141509940996
110,51,6.197149038314819,0.058200934680243344
120,30,3.6888692378997803,0.05656976710907572
130,30,3.6873626708984375,0.051121060875018776
140,37,4.462310552597046,0.08111051679559698
150,17,2.2681641578674316,0.09767141194439546
160,24,3.111300230026245,0.02567463041404372
170,25,3.2233035564422607,0.038835051634037006
180,59,7.057195663452148,0.08005039538890055
190,26,3.3414981365203857,0.06276732484603005
200,50,6.04021143913269,0.035126070537394104
40,98,11.27640151977539,0.14308717125466167
50,109,12.141881942749023,0.03606964077055577
60,266,29.14783525466919,0.021135238085166305
70,74,8.369874238967896,0.16951130188190802
80,42,5.138713598251343,0.04640140065262069
90,28,3.3963425159454346,0.03847698966928927
100,23,2.888512134552002,0.07073085405728
110,58,6.807297468185425,0.04636757203265143
120,35,4.560137510299683,0.05601516731325986
130,17,2.2869086265563965,0.0347833534972983
140,47,5.555029630661011,0.06057485089233066
150,23,2.9340498447418213,0.0668597840902516
160,38,4.375942230224609,0.15970506302287268
170,13,1.8675332069396973,0.06625556555809473
180,50,6.102392196655273,0.09110032368984154
190,108,12.583048820495605,0.03581519556268584
200,145,16.812862396240234,0.040257339514508564
40,33,4.241567611694336,0.02017858198101531
50,72,8.034012079238892,0.03386419097267398
60,33,4.086456298828125,0.08104919047051232
70,111,12.361227989196777,0.08063811900380748
80,48,5.565465211868286,0.10546721237145855
90,30,3.632357358932495,0.06719254485214167
100,42,5.190090656280518,0.05798885683075766
110,22,2.8171722888946533,0.05106158697873897
120,27,3.3659145832061768,0.07489410146360025
130,55,6.4225852489471436,0.0806146149353982
140,28,3.45511531829834,0.03600139215086593
150,66,8.066543340682983,0.10664926438149343
160,19,2.355252265930176,0.060418712359748036
170,51,6.2855918407440186,0.11319216763856688
180,24,3.133856773376465,0.06465751324473207
190,145,16.713541507720947,0.0388791803354718
200,20,2.889740228652954,0.06719494576079496
40,203,22.235294342041016,0.01780880558204963
50,28,3.4573557376861572,0.28354647379853626
60,37,4.359365940093994,0.06530381682672305
70,55,6.325881242752075,0.13590918628431414
80,220,24.199100971221924,0.09193860821704877
90,32,3.9997904300689697,0.05142175908277832
100,35,4.16475248336792,0.052909041595137096
110,22,2.8201992511749268,0.06282871815927855
120,27,3.327120304107666,0.04137877376874712
130,35,4.2215375900268555,0.045499708680497235
140,17,2.457409381866455,0.08897171372091801
150,40,4.780762434005737,0.030181160573595187
160,69,7.512296199798584,0.12217069051650983
170,18,2.436452865600586,0.09136828477464955
180,23,3.0348727703094482,0.08002905155738528
190,19,2.796473264694214,0.0553275326216142
200,26,3.3582067489624023,0.062127700115098695
40,70,8.29117226600647,0.08896607485345423
50,176,19.425559759140015,0.0601929266229313
60,192,21.47356939315796,0.025907363088395488
70,41,5.068680286407471,0.1258769487635422
80,34,4.132284641265869,0.06869475862052335
90,41,4.808230400085449,0.08123985510455795
100,54,6.285262107849121,0.05858806793840097
110,65,7.721983432769775,0.04015169885717861
120,40,4.815885782241821,0.050646548750360114
130,92,10.550410509109497,0.08444117549593082
140,43,5.131072282791138,0.034703099551649304
150,23,2.9445908069610596,0.02969132388011127
160,145,16.094074010849,0.10542970376858232
170,13,1.8795709609985352,0.07162909447407576
180,88,10.366794347763062,0.041839884182779896
190,28,3.569924831390381,0.03697527850379774
200,21,2.7614760398864746,0.05931488570456263
40,85,9.799314260482788,0.014480913758458759
50,144,15.717558860778809,0.10124755059454715
60,39,4.715523958206177,0.09254012539330876
70,33,3.973351240158081,0.1449906840123452
80,33,3.976508617401123,0.041376905493977795
90,72,8.205336809158325,0.10574923568982247
100,50,6.05760931968689,0.034806479160016265
110,53,6.2309417724609375,0.04133667028182136
120,41,4.896810531616211,0.05083563477774927
130,64,7.42901086807251,0.06092059233729227
140,28,3.48193359375,0.06500246219089426
150,61,7.340752124786377,0.11262548398132813
160,33,3.8107433319091797,0.13509135525884652
170,151,17.435802936553955,0.08398133706253584
180,29,3.6436007022857666,0.07257932461197002
190,109,13.122070550918579,0.0382348698447485
200,25,3.2121803760528564,0.050524395040407254
40,78,9.027255296707153,0.011428271051430728
50,34,3.9907045364379883,0.06411408283842696
60,118,13.312003135681152,0.034434253728143766
70,37,4.395668029785156,0.1402965484943731
80,56,6.4746413230896,0.07494290860330947
90,116,12.911828517913818,0.07679314708508263
100,193,21.689722537994385,0.06345831456397157
110,57,6.65738844871521,0.05576465909215382
120,41,4.906794786453247,0.03422338429163948
130,23,2.919178009033203,0.05020094170454943
140,49,6.047327280044556,0.06983729812703224
150,174,19.60462188720703,0.1004998288003834
160,11,1.5176653861999512,0.06403565229801578
170,275,32.06468224525452,0.023895016563215438
180,94,11.05971622467041,0.05293241051423146
190,37,4.55698561668396,0.09745458553030555
200,25,3.2472774982452393,0.028496317049280306
40,33,4.252637147903442,0.09328083088963393
50,71,7.951951265335083,0.027243605467704834
60,83,9.577289581298828,0.05008412925027427
70,24,2.977417230606079,0.039323107505939335
80,64,7.312822103500366,0.07905443750108679
90,55,6.387599945068359,0.0807604479600026
100,68,8.0046067237854,0.058650384081514205
110,52,6.1162192821502686,0.035652851401226454
120,72,8.316131353378296,0.060809897668367564
130,28,3.4493324756622314,0.03559571194815618
140,24,3.226167917251587,0.1169075122846752
150,30,3.699380874633789,0.02966793704728793
160,40,4.505210876464844,0.17720328247760153
170,21,2.759167432785034,0.03826492672971184
180,75,8.854273557662964,0.0732722380842423
190,49,6.206775903701782,0.04811090725353415
200,101,11.78996205329895,0.03250977187758354
40,300,32.72362446784973,0.03215714844812882
50,60,6.857973337173462,0.03526387790679145
60,67,7.664205551147461,0.13860530255309925
70,91,10.279476642608643,0.1509116932331402
80,26,3.2009575366973877,0.0534180934031933
90,43,5.2557196617126465,0.03903930137565229
100,42,4.956105709075928,0.05754704320989658
110,29,3.5695459842681885,0.08414101677340509
120,46,5.451958656311035,0.06398043440505699
130,19,2.4852380752563477,0.05544995160093381
140,32,4.154473781585693,0.030512313829095052
150,50,5.910064458847046,0.12980270783761735
160,34,3.9132118225097656,0.07014185383197719
170,25,3.2002739906311035,0.02470503342439335
180,42,5.102968454360962,0.038331294791809155
190,24,3.396789073944092,0.03619196798195219
200,64,7.668716192245483,0.04209804235139614
