data_size,epochs,total_time,mse
40,32,4.141953945159912,0.2429396968171591
50,35,4.054568767547607,0.10143529596184539
60,49,5.628976821899414,0.10284406005553104
70,58,6.7139129638671875,0.01702881300809325
80,39,4.538999080657959,0.031241726062271196
90,16,2.077411413192749,0.06436462122280624
100,54,6.171638250350952,0.028429346853186033
110,91,10.516428232192993,0.038547046031607385
120,15,2.018970251083374,0.06432218130617913
130,38,4.511363506317139,0.03513311482970184
140,18,2.331665277481079,0.024617019241704646
150,30,3.643186092376709,0.03283475193753727
160,22,2.8100531101226807,0.07816142954417546
170,23,2.951526403427124,0.03433471373051503
180,67,7.848117828369141,0.11763691842199542
190,51,6.089115142822266,0.06076757655885961
200,31,3.84037709236145,0.047856936010938184
40,83,9.475841760635376,0.05545549008252107
50,14,1.9138176441192627,0.056455772404992624
60,70,8.017185688018799,0.0493395067342555
70,26,3.1730852127075195,0.027344262820670904
80,34,4.000662565231323,0.14453983171620294
90,34,4.0160558223724365,0.027924543132797644
100,30,3.773810386657715,0.04775782606623294
110,53,6.123373031616211,0.04346687819608894
120,35,4.150965929031372,0.1595417229705227
130,39,4.592803955078125,0.05332666346558775
140,32,4.032308101654053,0.11765877359670023
150,22,2.7848427295684814,0.03273107214382265
160,34,3.8259105682373047,0.040172751023081335
170,76,8.87210988998413,0.13440772374203572
180,13,1.8471388816833496,0.02678665619935147
190,22,2.84525728225708,0.027227739564846535
200,66,8.031654596328735,0.08962461398671258
40,14,2.221986770629883,0.16534205233160015
50,11,1.5387885570526123,0.16830730750268383
60,32,3.7987473011016846,0.09171221461466328
70,15,2.092024087905884,0.22918643961327126
80,70,7.796170234680176,0.09652962752740758
90,24,2.9344496726989746,0.0446450293010002
100,34,3.997220039367676,0.027813641639449087
110,17,2.398003578186035,0.04430537316706554
120,52,6.03507661819458,0.050669807522169714
130,35,4.158161401748657,0.02703617858040667
140,39,4.580477476119995,0.032237957073255614
150,34,4.037585973739624,0.04503431140171204
160,30,3.6430726051330566,0.02792496621011062
170,23,2.956894636154175,0.10273928084468738
180,19,2.4967148303985596,0.027147032063861112
190,17,2.270927667617798,0.029234446570965283
200,21,2.7295331954956055,0.035186360430358325
40,55,6.529699087142944,1.0811100122870534
50,11,1.5386297702789307,0.362108134126863
60,29,3.4848246574401855,0.04414772183965442
70,50,5.859789609909058,0.07894913143351398
80,26,3.176668643951416,0.02819334739973206
90,23,2.8357512950897217,0.06663023712894356
100,14,1.8782048225402832,0.04212308229718006
110,56,6.675752639770508,0.04846080609425911
120,21,2.6743102073669434,0.05010148034338648
130,17,2.2226545810699463,0.051175743472144306
140,28,3.421525001525879,0.05515661758780745
150,16,2.1148104667663574,0.03664647036810612
160,33,3.728080987930298,0.03211196510925633
170,100,11.78707504272461,0.05894238324939991
180,21,2.7303032875061035,0.028885777154599706
190,11,1.6071350574493408,0.030831724660463345
200,42,5.090353965759277,0.045507550460288
40,23,3.1559507846832275,0.17762214907460724
50,27,3.2114057540893555,0.5195878379160827
60,75,8.52186393737793,0.15189871758372525
70,39,4.537775278091431,0.04381510719225027
80,90,9.956998825073242,0.027954649278185698
90,40,4.680399656295776,0.06124506656234092
100,19,2.412569046020508,0.03843319533551197
110,29,3.6606459617614746,0.07367460899041027
120,30,3.6423091888427734,0.028571750173510425
130,36,4.296926975250244,0.038057919839473424
140,18,2.335076093673706,0.03388062186154188
150,11,1.5775768756866455,0.07137414942090654
160,75,8.341796159744263,0.07507059116696213
170,109,12.627121448516846,0.07814876408728576
180,14,1.9284353256225586,0.06067600565456889
190,22,2.815964698791504,0.02530104449178414
200,203,23.211799144744873,0.01746629545987509
40,29,3.7781975269317627,0.3847667244704501
50,30,3.531552791595459,0.04092107549248315
60,84,9.4391188621521,0.037502829613881
70,169,18.39542841911316,0.16269415809378035
80,46,5.266656398773193,0.034788254420885914
90,43,5.123080492019653,0.0327770460722463
100,15,1.989067792892456,0.09330701876185216
110,39,4.572185039520264,0.07077690240721553
120,37,4.388409376144409,0.05950855323809131
130,66,7.8969409465789795,0.11267871803346904
140,63,7.2448813915252686,0.03384258113154947
150,44,5.174798250198364,0.05802785811397717
160,21,2.492069959640503,0.02716815533689059
170,20,2.599140167236328,0.036522525653677966
180,43,5.400097370147705,0.12446612317281851
190,53,6.262708902359009,0.0494134919562104
200,22,2.83640718460083,0.03773986369969937
40,22,3.051462173461914,0.014626825299441508
50,286,30.597019910812378,0.11543069419979135
60,107,11.799432754516602,0.03345059123499788
70,109,12.162992715835571,0.09922326006753887
80,130,14.327304601669312,0.09834770556812769
90,33,3.898390531539917,0.026273532627800012
100,102,11.315530061721802,0.055003102278825544
110,55,6.594191789627075,0.05371952306067376
120,25,3.086874008178711,0.04708671467149189
130,19,2.441706657409668,0.049973479579206365
140,26,3.1997714042663574,0.02987498908934764
150,19,2.4134624004364014,0.050129764138640204
160,36,4.289653301239014,0.03270192163388776
170,55,6.536683797836304,0.2030020969337148
180,158,18.033508777618408,0.04511354663911454
190,103,11.833621263504028,0.03934800643780232
200,48,5.9465131759643555,0.09094553937186678
40,33,4.207327365875244,0.029872880343058843
50,19,2.3677358627319336,0.11074638421931841
60,47,5.4129650592803955,0.03912322104521118
70,39,4.666504859924316,0.11028869807526241
80,38,4.440266132354736,0.04959613674867901
90,29,3.4672467708587646,0.03947951402965778
100,24,2.9259884357452393,0.07971530549172681
110,81,9.390604972839355,0.05994997557195598
120,50,5.824320077896118,0.05336945063030426
