data_size,epochs,total_time,mse
70,15,2.0310733318328857,0.7828802032369585
80,18,2.344381809234619,0.03361945609162719
90,31,3.7654919624328613,0.0946562384043407
100,18,2.312260150909424,0.039267421953401105
110,15,2.2482731342315674,0.03399313871635621
120,25,3.159041404724121,0.04142825622648029
130,22,2.853621482849121,0.04472344639842116
140,22,2.7910032272338867,0.058530571145471014
150,20,2.57454776763916,0.050114067440133796
160,24,2.870022773742676,0.0610842147391282
170,15,2.2848596572875977,0.0461177975140995
180,15,2.1051836013793945,0.045409283059746584
190,19,2.5452113151550293,0.05351286210704702
200,21,2.7592990398406982,0.049990853410677216
40,20,2.892749786376953,0.6556726616251733
50,15,1.9894545078277588,0.8408342962709066
60,13,1.8126590251922607,0.766564551613241
70,35,4.289477586746216,0.02438834595181083
80,24,3.0161285400390625,0.023711522944608737
90,15,2.003044843673706,0.047491514045092616
100,30,3.6478190422058105,0.04713784414315529
110,21,2.8884220123291016,0.03809820169200879
120,18,2.4085214138031006,0.05073502615400279
130,15,2.028502941131592,0.0353441403083105
140,27,3.3444204330444336,0.07007421367525271
150,15,2.021324634552002,0.043838164077713015
160,19,2.3347766399383545,0.07160077292751962
170,19,2.7414920330047607,0.07106122461240882
180,12,1.7516415119171143,0.04871210396427768
190,15,2.066045045852661,0.06291885221974501
200,22,2.855437755584717,0.056612954209131316
40,12,2.0306167602539062,0.849818158321763
50,12,1.6731641292572021,0.5664156194929928
60,11,1.598177433013916,0.4935834214428285
70,34,4.218753099441528,0.02179772168799974
80,23,2.904122829437256,0.02253098700143512
90,23,2.900388717651367,0.04167213621172075
100,18,2.337423801422119,0.03219262871349142
110,23,3.0971615314483643,0.043503512248200635
120,12,1.7262754440307617,0.058329860629646596
130,17,2.2537503242492676,0.05180159246536819
140,21,2.715358257293701,0.05102916734153763
150,17,2.2523696422576904,0.06549330744884199
160,52,5.760411024093628,0.07878071803188505
170,16,2.4230663776397705,0.045309060264229845
180,17,2.3069100379943848,0.06504877678779089
190,20,2.6557068824768066,0.05581656330534157
200,12,1.7470808029174805,0.044585867307521024
40,10,1.8104336261749268,0.7193307066847401
50,11,1.5441949367523193,0.6538137823811035
60,31,3.7275731563568115,0.3123256281867998
70,23,2.9724748134613037,0.029731568881179535
80,19,2.446756362915039,0.014399832693483224
90,16,2.1551666259765625,0.0315104164541786
100,20,2.5409343242645264,0.02755582299360822
110,27,3.3475639820098877,0.04215438368658518
120,16,2.385960578918457,0.03456967390029221
130,18,2.395756483078003,0.06549329000054548
140,16,2.1447813510894775,0.03756057373650789
150,87,9.971135139465332,0.0836326043530238
160,16,2.0379865169525146,0.04115653719035148
170,13,1.862964391708374,0.05960685383566708
180,21,2.9540252685546875,0.05714609767285163
190,20,2.6710188388824463,0.044976657747565554
200,18,2.4027154445648193,0.053890409092860095
40,20,2.8607444763183594,0.35857111627423477
50,14,1.8673739433288574,0.7363386849466397
60,46,5.367542505264282,0.1319727945319373
70,31,3.7429258823394775,0.04220588620142139
80,27,3.312843084335327,0.08421454565396619
90,17,2.2199885845184326,0.048580463887918396
100,13,1.7932608127593994,0.044831462482525494
110,11,1.7927136421203613,0.052981660134432756
120,13,1.8206241130828857,0.03177973739723875
130,20,2.6078031063079834,0.040149055585605456
140,18,2.360999822616577,0.0687123833710935
150,26,3.221815347671509,0.053200789830776266
160,12,1.6039681434631348,0.050848630202225596
170,19,2.775489091873169,0.08950036608064497
180,13,1.871647596359253,0.05310358962134146
190,21,2.781787633895874,0.07656671627955305
200,15,2.088975667953491,0.04732744588462921
40,19,2.7760493755340576,0.852619623310619
50,16,2.07277512550354,0.8513319472707023
60,17,2.231196641921997,0.08384900502592148
70,11,1.6933343410491943,0.6601699303761414
80,21,2.663663387298584,0.04284453015796566
90,26,3.186326265335083,0.09516051771260538
100,26,3.189987897872925,0.03496316413576244
110,25,3.1100807189941406,0.04957805610893842
120,11,1.7834053039550781,0.06779797454070359
130,13,1.797532081604004,0.04131111978679977
140,18,2.3475353717803955,0.04319590026294112
150,11,1.5931155681610107,0.0551975731004037
160,51,5.668323516845703,0.0697118221681306
170,14,2.180774688720703,0.07066635435746232
180,18,2.4308576583862305,0.050003645114528684
190,27,3.430607795715332,0.03539844680462026
200,17,2.295956611633301,0.03999327238283094
40,19,2.7894110679626465,0.3121668871907714
50,17,2.19063663482666,0.4160774070373467
60,11,1.5693144798278809,1.1401053595842898
70,49,5.854409694671631,0.018786977401277622
80,18,2.343688488006592,0.03898083252661945
90,20,2.543240547180176,0.11991848389954624
100,15,2.0045504570007324,0.08881901751427054
110,18,2.5424563884735107,0.061084370495316793
120,17,2.252819776535034,0.06673431536199169
130,12,1.723623275756836,0.03970339059228564
140,14,1.9423351287841797,0.06895347718933693
150,13,1.8160185813903809,0.038018928654062346
160,17,2.141657590866089,0.05784625211939845
170,12,1.9720978736877441,0.06682573203175976
180,14,1.9907753467559814,0.06203064758712705
190,19,2.544415235519409,0.06306580849966519
200,18,2.4166948795318604,0.04880219013498299
40,22,3.1009092330932617,0.5904899269980987
50,17,2.2097127437591553,0.9008439171837758
60,30,3.6231253147125244,0.26336814076413484
70,27,3.4181127548217773,0.07016910402150055
80,19,2.4372406005859375,0.019950426517443165
90,21,2.6439402103424072,0.03638417843039527
100,25,3.0944395065307617,0.045577604973849196
110,15,2.218255043029785,0.03126363394840032
120,12,1.6981267929077148,0.03537530010368392
130,22,2.7899587154388428,0.042102589707183294
140,26,3.2307896614074707,0.04016576648836006
150,13,1.8024179935455322,0.05780395033097615
160,14,1.8073394298553467,0.051783356944350635
170,30,3.9916110038757324,0.059749824802204865
180,18,2.4433703422546387,0.05447055076462418
190,19,2.547335624694824,0.04069068884800212
200,18,2.4163825511932373,0.051161649884401514
40,11,1.9221980571746826,0.8354456116480505
50,9,1.333411693572998,0.6170838394909794
60,20,2.549882411956787,0.12430247809552301
70,12,1.781193494796753,0.23784842733091716
80,36,4.2651002407073975,0.02357497788275207
90,23,2.8771471977233887,0.03410126123107462
100,20,2.5600600242614746,0.040257035068967495
110,17,2.2701659202575684,0.11915645705282821
120,24,3.2065491676330566,0.0382402056414047
130,17,2.2293262481689453,0.07090146043912542
140,26,3.2306368350982666,0.06657581181780882
150,24,3.038604497909546,0.07358660713039876
160,18,2.231379270553589,0.07485491775035402
170,51,6.423933982849121,0.06272494955420604
180,12,1.754356861114502,0.058782996222807235
190,15,2.08721923828125,0.05062979161230605
200,11,1.6392698287963867,0.042614735283939185
40,9,1.705855131149292,0.5857123193452604
50,24,2.9416286945343018,0.3013366004611158
60,21,2.6542627811431885,0.7772262269263434
70,62,7.235517501831055,0.02819224614529176
80,15,1.9996716976165771,0.048303773162597846
90,24,2.9819538593292236,0.06080105696664441
100,26,3.213115930557251,0.029987907542840565
110,14,2.112774610519409,0.05449065055059631
120,16,2.145258903503418,0.037802747422016274
130,31,3.8043718338012695,0.050818006232301885
140,27,3.3557167053222656,0.07098720561785046
150,18,2.3451249599456787,0.07032222310981637
160,23,2.7270634174346924,0.06449812617920708
170,13,2.079463005065918,0.08423727719506197
180,18,2.4325671195983887,0.03704342845450572
190,19,2.5116608142852783,0.06169367959258009
200,11,1.615968942642212,0.044136081602127564
40,8,1.5988638401031494,1.840892217732668
50,13,1.7619860172271729,0.671046496813494
60,44,5.146573066711426,0.16770085432837967
70,22,2.868175745010376,0.05284874207144731
80,13,1.8027384281158447,0.3580269678161164
90,17,2.2058005332946777,0.05165794941858561
100,14,1.8865399360656738,0.030241343383268282
110,27,3.346860647201538,0.06602639010668432
120,18,2.5501067638397217,0.044327192077870586
130,17,2.273833751678467,0.04532354175631072
140,18,2.3756847381591797,0.08922303826548399
150,26,3.2494888305664062,0.05529951961964881
160,13,1.7018208503723145,0.044010607465538656
170,38,4.674421310424805,0.06236615509196045
180,20,2.883918046951294,0.06788685695301079
190,26,3.3335983753204346,0.078390370165074
200,18,2.405137538909912,0.06839284941187766
