data_size,epochs,total_time,mse
170,18,2.6059584617614746,0.062117409498282844
180,12,1.7385787963867188,0.06273004709868711
190,22,2.850846767425537,0.03617537660733904
200,18,2.4146463871002197,0.05959798838179672
40,28,3.7005655765533447,0.43738728262665627
50,39,4.477431535720825,0.06348922520192415
60,34,4.169196367263794,0.3235253798580638
70,15,1.9844768047332764,0.12848910955128495
80,21,2.6383848190307617,0.10219678708805068
90,16,2.088202714920044,0.08417190697018266
100,23,2.8219566345214844,0.02139321652970936
110,26,3.3840091228485107,0.01873381844254043
120,23,2.871866226196289,0.041984800155438984
130,15,2.013044595718384,0.03248133186475453
140,13,1.7815473079681396,0.037406886645047537
150,18,2.3413853645324707,0.06826580911348581
160,60,6.713380813598633,0.0518348374249506
170,25,3.2092254161834717,0.06125629978965114
180,18,2.395838975906372,0.04613533489881324
190,14,1.9294188022613525,0.03927158566972202
200,18,2.382917642593384,0.041532263266439606
40,13,2.123015880584717,0.6010015019663206
50,32,3.7572121620178223,0.12112319779872253
60,25,3.0415258407592773,0.19542738907584956
70,15,2.0846593379974365,0.013594217339980388
80,37,4.355622053146362,0.23241517371241435
90,14,1.8829526901245117,0.11298662073296278
100,23,2.8335843086242676,0.07603067773488374
110,21,2.8517093658447266,0.026945906862319905
120,20,2.5600955486297607,0.03595961971244523
130,28,3.4255244731903076,0.03827565733246847
140,30,3.6405739784240723,0.12890765511200575
150,35,4.178790092468262,0.0686786475693505
160,21,2.511493682861328,0.04981713307910751
170,21,2.94846510887146,0.04243815389304423
180,22,2.8527755737304688,0.05536571030563367
190,22,2.8503551483154297,0.045413356012346584
200,30,3.7392935752868652,0.11960341034952818
