data_size,epochs,total_time,mse
70,25,3.1637425422668457,0.3919815953368806
80,22,2.704852342605591,0.10217803682550813
90,33,3.890308141708374,0.08148888815599487
100,18,2.2947049140930176,0.013858785652738199
110,22,2.7456934452056885,0.09834163640182313
120,18,2.494635820388794,0.10792924754054616
130,18,2.3264095783233643,0.05151657344177391
140,16,2.110196828842163,0.11793884408350794
150,19,2.4308300018310547,0.09087768993680154
160,69,7.452903985977173,0.06148096877382188
170,34,4.412039279937744,0.042633723909810385
180,42,5.077771902084351,0.049579429804896505
190,20,2.6066856384277344,0.03488939685321177
200,28,3.4873132705688477,0.03585525006754543
40,38,4.751263618469238,0.016038145692925568
50,11,1.5368561744689941,0.07386843206266294
60,55,6.405340194702148,0.12403173229297126
70,16,2.0922341346740723,0.8726735126097588
80,14,1.8750691413879395,0.06963761409104287
90,29,3.4672863483428955,0.116129265746071
100,38,4.590832948684692,0.03245677470220984
110,39,4.620454788208008,0.05221730150777131
120,19,2.44281268119812,0.03299020765733948
130,25,3.104564905166626,0.03769717314992914
140,27,3.3179805278778076,0.046424846832760824
150,62,7.346932649612427,0.08595116013535678
160,20,2.4033963680267334,0.0571916755222572
170,35,4.299376010894775,0.05732309961264181
180,21,2.7279632091522217,0.03765863741972169
190,13,1.83150053024292,0.045086746206844865
200,12,1.7211840152740479,0.04269193293568789
40,25,3.381427526473999,0.19734945762528056
50,16,2.0598623752593994,0.23997078413201423
60,24,2.947200298309326,0.6302062191805322
70,13,1.886277437210083,0.6547755276217787
80,13,1.7636206150054932,0.12110471642916469
90,17,2.1999659538269043,0.03664136438138785
100,32,3.816581964492798,0.11671141295867415
110,59,6.957304954528809,0.0534104095476084
120,26,3.2517201900482178,0.028427106262986737
130,26,3.189615249633789,0.0819026954086915
140,13,1.7981464862823486,0.12885232935866278
150,54,6.294653654098511,0.06983763970930448
160,62,7.021211385726929,0.036207151845241314
170,12,1.739966869354248,0.12096172568934593
180,47,5.6264777183532715,0.027304913997706248
190,22,2.827530860900879,0.10006420029996002
200,55,6.514251470565796,0.04719506133065815
40,21,2.9533474445343018,0.1124536941795502
50,11,1.5456280708312988,0.39222158205433655
60,40,4.814673185348511,0.7287519270817814
70,15,1.999225378036499,0.06263527187730489
80,47,5.4143452644348145,0.08787363536742887
90,28,3.3547708988189697,0.0659676733238049
100,34,4.007267951965332,0.08542375895522916
110,12,1.8502347469329834,0.16873648335859462
120,29,3.5302255153656006,0.07061052895331736
130,28,3.4166886806488037,0.06142040824497895
140,40,4.737605094909668,0.046771104114418136
150,23,2.885789155960083,0.05407885323329987
160,30,3.6705222129821777,0.048251099527881376
170,21,2.725639820098877,0.05119704246370769
180,21,2.7209346294403076,0.06296711631786868
190,11,1.611311435699463,0.04711611568037017
200,44,5.2843849658966064,0.036219792772532
40,15,2.2921948432922363,2.614569137941368
50,26,3.1106441020965576,0.6667491896200943
60,47,5.4181742668151855,0.029307857409584304
70,31,3.789172649383545,0.13804221263951805
80,49,5.617466449737549,0.053384128901001575
90,13,1.7679696083068848,0.13189437423161757
100,46,5.279736042022705,0.059281570281449966
110,24,3.1884605884552,0.036073408377562115
120,30,3.6478490829467773,0.024857941361840635
130,26,3.2048797607421875,0.06147169365425637
140,42,4.942013740539551,0.05660221670166408
150,28,3.421670913696289,0.08280090101950233
160,13,1.6857259273529053,0.07985757646369498
170,23,3.15987491607666,0.04601729652683716
180,27,3.3668062686920166,0.040094171674847356
190,19,2.5064356327056885,0.08185317947140595
200,13,1.8262124061584473,0.11752144925946979
40,11,1.8976969718933105,1.1385690777135338
50,11,1.5334467887878418,0.6049080253696768
60,22,2.7198009490966797,0.379116565969664
70,35,4.236421346664429,0.02226031924833188
80,59,6.686192035675049,0.01265584000317588
90,21,2.6326799392700195,0.3368088610395744
100,40,4.643986701965332,0.04960165726072703
110,16,2.320457935333252,0.04545637399173009
120,26,3.2253007888793945,0.023794906854777306
130,41,4.862328767776489,0.0616729366027301
140,11,1.5611250400543213,0.09285920068499741
150,38,4.509737730026245,0.07802882918087081
160,21,2.5014443397521973,0.045713548417309145
170,17,2.492347002029419,0.04536107236675516
180,25,3.180387496948242,0.06022342798919522
190,25,3.164720296859741,0.029567395032929086
200,21,2.72634220123291,0.054026609155697326
40,17,2.520366907119751,0.41734270652393823
50,11,1.525573968887329,0.586247009901466
60,34,3.982795476913452,0.7386053059025414
70,11,1.6575264930725098,0.4190861747183198
80,55,6.264969110488892,0.21681763717935995
90,14,1.8701786994934082,0.09558293900635617
100,27,3.272242307662964,0.1452959757449464
110,31,3.724980115890503,0.12058110105774285
120,26,3.3748700618743896,0.05465738216345251
130,27,3.299562454223633,0.04099602589940759
140,36,4.2721967697143555,0.05267556830214611
150,39,4.613331079483032,0.06058600555850672
160,24,2.8043105602264404,0.07473760013172193
170,15,2.2666015625,0.07649171292957349
180,12,1.7266662120819092,0.07114627705923798
190,14,1.9422352313995361,0.07875562116121211
200,21,2.7235753536224365,0.03053490515715827
40,38,4.739100933074951,1.2721916248022822
50,16,2.058736562728882,0.3390447230140252
60,40,4.806613445281982,0.2319543523450395
70,22,2.697603940963745,0.2115903670618041
80,51,5.847034692764282,0.0322388856857158
90,15,1.980694055557251,0.6935192747138864
100,30,3.7538790702819824,0.042762262933791616
110,16,2.1218013763427734,0.15961305117330926
120,14,1.8918445110321045,0.013878282272086878
130,30,3.6178812980651855,0.10272232240146298
140,23,2.88210391998291,0.05500640174663633
150,32,3.864018678665161,0.06185096606624791
160,21,2.692319869995117,0.09819996887337801
170,33,4.050612926483154,0.034198383222261715
180,19,2.476635456085205,0.06905581945165565
190,40,4.8283021450042725,0.0625664527972815
200,23,2.9399023056030273,0.05235663018084542
40,11,1.8830845355987549,0.2650863750097505
50,22,2.6913294792175293,0.6295866479010988
60,27,3.257084369659424,0.2100355449948911
70,21,2.7380354404449463,0.1803433885172259
80,20,2.53166127204895,0.46995488099888905
90,11,1.5566349029541016,0.2890501893932048
100,41,4.782037019729614,0.03485454314169108
110,49,5.902057409286499,0.00979437994741792
120,37,4.403243541717529,0.03845219014811183
130,19,2.4496774673461914,0.06497372534495145
140,19,2.4472031593322754,0.05631319271745289
150,25,3.0801048278808594,0.08526665002206855
160,23,2.7109153270721436,0.03945412349727881
170,16,2.3841850757598877,0.05289538175320209
180,20,2.6125383377075195,0.06525412523715013
190,28,3.5165348052978516,0.0574867965473411
200,17,2.291247844696045,0.07672767011677437
